sex	reps
9 Machos, 6 Hembras ovígeras, 9 Hembras	1
9 females, 4 males	2
90 hembras, 73 machos	1
94 Machos	1
>100w, 1dq	1
>20w(1), 3w, 1dq(2)	1
>20w, 2dQ	1
>30w	19
F, TN, DN, PN	1
F; SV 25.2; C&S	1
F; SV 37.3;  + skull	1
F; SV 40.9; C&S	1
F; SV 44.0; skel	1
H	117972
HEMBRAS 17, MACHOS12	1
HEMBRAS 6, MACHOS 1	1
HEMBRAS 67, MACHOS 20	1
Head only	1
Hembra con hueva	1
Leandro, G.; Baiatune, R.	3
Lichenes Americae Septentrionales Exs.	2
Lichenes Gallici Exsiccacti	2
M;  + ser-sec skull	2
M; SV 39.0; C&S	1
M; SV 41.9; C&S	1
M; SV 56.0 ; skel	1
M; SV 65.0; skel	1
M; SV 89.0; skel	1
M; TL 1645 , T 178	1
M; young	3
MALE  M	3
Male/worker	10
O?	180
Queen	173
[male?]	88
adult female:1; adult male:1; adult:3	2
adult male:35; adult female:4	1
adult male:3; adult female:3; adult:50	1
adult worker	100191
female (M)	1
female (fide Sclater, 1888, Cat. Bds. Brit. Mus., 14 p.66.)	2
female: 1 | male: 13	1
female: 11 | male: 9	1
female: 4 | male: 1	20
female: 6 | male: 5	2
female; male;;	252
hembras (3)	12
machos (26), hembras (21)	1
major w	2
male 10|female 15	1
male 13|female 78	1
male 16|female 38|male 5|female 5	1
male 22|female 10	1
male 26|female 7	1
male 36, female 10, multiple 3	1
male 57|female 3	1
male, worker, male pupa	1
males: 4, females:5	1
mm	13
nymph	38
pre hembra	1
unknown , female	4
unknown 4|unknown 2	3
unknown |unknown 2	1
yg	2
young, SV 26.2; C&S	1
+  alc. skull; F; SV 59.6	1
01 F; 01 M; 02 total	215
05 F; 04 M; 09 total	1
07 F; 11 M; 18 total	1
1 Female, 1 Male, 1 Indeterminate	17
1 HEMBRA, 1 MACHO	2
1 Macho, 17 Hembras ovígeras, 7 Hembras	1
1 female 1 male	13
1 hembra, 15 ninfas	1
1 hembra, 33 machos	1
10 apterous males, 9 apterous females	2
10 hembras, 10 machos	54
10 males, 3 females	1
106 H, 30 M, 3 I	1
10F or 15M	1
10F, 1M	1
10aQ, 1dQ	1
10f + 6m	1
115 hembras	3
11M 12O	1
11m 14f 7n	1
11w, brood	8
12 H, 10 M	2
12M 6O	1
12m,7f	2
13 H, 13 M, 1 I	1
13w minor, larvae	1
14 male1 female	1
149m 246f	1
14m,16f	1
16 females; 42 males	1
16n	1
17 Males, 2 Females	1
17m 11f	1
19 hembras, 8 machos	1
1M 1O 7J	1
1M 2H 1J	1
1Q ergatoid (head and gaster detached), 1w	1
1Q ergatoid, 1m	3
1Q, >5w, 4m	1
1aQ, 1m	63
1dQ (ND)	1
1dQ (thorax only)	1
1dQ, 17w, brood	1
1f nykl.	1
1f,1u	66
1m (missing head)	22
1w (gsater detached)	1
1w (in half)	2
1w, 1l	10
1w, 1l (destructive extraction)	4
1w, 2m (w missing head)	1
2 Hembras ovígeras, 4 Hembras	1
2 Males 1 Female	2
2 Sub-males, 2 Sub-females	1
2 females	518
2 machos, 3 fêmeas	8
2 machos; 1 hembra; 4 indeterminados	1
2 males, 0 females	97
2 males, 17 females	2
2 males, 19 females, 3 juveniles	1
2 males, 5 females, 1 es	1
2 tritoninfas	20
20w, 1dQ	2
22m 17f	1
231 machos	1
25 H, 18 M	2
25m 32f	1
27 Males, 4 Females, 2 Immatures	1
29 im	1
2F, 68M	1
2H, 4M	36
2M 4H	15
2MACHO;3HEMBRA	11
2m	10158
2m 4f 4n	1
2m brach	1
2ma, 16mi, brood	1
2w (heads detached)	3
2w, 2wp, 2mp	3
3 MACHOS 9 HEMBRAS	2
3 females; 6 males	1
3 hembras y 11 machos	1
3 males, 14 females	1
31 sex not recorded	6
33m 53f	1
34 MACHOS 23 HEMBRAS	1
35 workers	1
35w, brood	2
36 male; 19 female	1
36H, 69M	1
37m	9
38m 47f	1
3Females 1indet	1
3M 52H	1
3f, 1m	1
3w (1w missing gaster, 2w missing heads and gasters)	1
4 Female, 2 Indeterminate	1
4 H, 1 M, 4 I.	1
4 hembras, 15 machos	6
4 males, 11 females	1
41 hembras, 18 machos, 12 Indiferenciados	1
45 hembras, 7 machos	1
486u	2
4m,6f	17
5 HEMBRAS, 3 MACHOS	1
5 Hembras y 1 Macho	20
59 female, 2 male	1
5M 4H 4O	1
6 H, 6 M	4
6 hembras, 11 machos	3
6 hermafroditas	17
6 male4 female	5
61 Hembras y 84 Machos	1
61 Machos, 7 Hembras ovígeras, 3 Hembras	1
69 males	1
6F, 4M	2
6w(1), 2w(2)	3
7 female, 1 male	2
70% Ethanol	2
700 hembras	1
73m 24f	1
7aq, 10w	1
8 H, 8 M	4
84 hembras, 77 machos	1
89 hembras	1
8m 24f	1
9 H, 5 M	6
9 fêmeas, 11 machos	1
>10w, 1aq	2
F; SV 21.5; C&S	1
F; SV 44.6; C&S	1
F; SV 71.5; skel	1
F; TL 1587 , T [96]	1
Female, 12; Male	1
Fêmeas	7
Godoi, F.S.P.	1
HEMBRAS 55, MACHOS 2	1
HEMBRAS 6, MACHOS 2	2
HEMBRAS 8, MACHOS 6	1
Hembra.	2
I	19379
Juv	9
Lichens of the Auckland Islands	5
M+F+juv.M+juv.F	35
M; C&S hyoid; skel	1
M; SV 22.5; C&S	1
M; SV 35.3; C&S	2
M; SV 60.4; skel	1
M; skel, shell	7
Male: 20	2
Male; Female; Male; Female;;	1
Male; Male;; Female	1
Masculina y femenina	1
Original data tag on fish specifies sex as female.	4
SV 69; C&S	1
adult male:20; adult female:5	2
adult male:35; adult female:5	2
egg	22
female 1|unknown 1|unknown 1	2
female 1|unknown 8	1
female: 4 | male: 2	26
female: 6 | male: 6	4
female; male; unknown	3
juv, SV 15.8; C&S	1
larvae , eggs	1
larvae, meta-young	2
larvae, stage 46, SV 18.1; C&S	1
male  17	1
male (plumage)	2
male , female , unknown	8
male 10|female 16	2
male 20, female 17, multiple	1
male 4|female 2|unknown 2	1
male 6|female 5|unknown 5	1
male 90|female 5	1
male female	17
many dQ, w, brood	1
right three legs of male	1
unknown , female ?	1
unknown 4|unknown 3	1
w,	1
workers, acari	1
workers/brood/seeds	1
{"female":2, "male":2}	1
♀ ovadas	1
"4 Females, 5 Males"	1
# undet: 12	1
0 males,10 females	3
00 M; 00 F; 05 total	4
01 F; 02 M; 04 total	3
1 Female / 1 Male	2
1 MACHO 21 HEMBRAS	1
1 Male, 1 Female, 1 Immature	7
1 Male, 1 Female, 4 Immatures	1
1 Male, 3 Females, 3 Immatures	1
1 Male, 5 Immatures	1
1 def	1
1 female; 8 males	4
1 male pharate adult, 3 females pharate adult	2
1 sex not recorded	58622
10 H, 22 M	1
10 day larvae	1
10Females 4Males	2
10w, >15p	1
11 Hembras y 19 Machos	4
115 male	1
12 Hembras 6 Machos	1
12 male; 18 female	1
12 sex not recorded 2 female	1
13 H, 7 M	3
132H, 3M	1
14 H, 4 M	6
14 M	1
14 MACHOS 22 HEMBRAS	1
149m 167f 5n	1
15 H, 9 M	3
15m 7f	4
15m,1f	2
16 H, 6 M	4
16 jovens	1
16 machos	9
17 H, 3 M	5
17 Hembras y 1 Macho	2
1F, 13M	1
1Q, 16w	1
1Q, 1s, 1w	1
1Q, 1w	146
1dQ, 32w	1
1m (destructive extraction-specimen lacking head)	1
1m 6n	3
1w (PP destructive extraction)	4
1w (head detachdd)	1
1w w/ocelli	1
1w, 1m	1306
1w, 1wp	3
1w, 5 larvae	1
2 Male, 27 Female, 2 Sub-Male, 2 Immature	1
2 female, 1male,	2
2 hanner, 1 hunn	1
2 hembras y 1 macho	51
2 individuos	1
2 machos, 1 ND	1
2 machos, 14 hembras	1
2 machos; 2 hembras; 3 indeterminados	1
2 male3 female	31
2 male; 4 undetermined	1
2 maless, 8 females	1
2 stk.	1
2 æg(åbne)	1
20 H, 30 M	1
200 female	1
20m 21f	1
21 H, 1 M, 2 I	1
22 female	5
2200 undetermined	1
2306u	1
25m 15f	1
29 MACHOS 2 HEMBRAS	1
29M 2H	1
2Qp, 6w,	1
2aQ, >10w	1
2aQ, >5w	1
2ff	1
2n	137
3 fêmeas adultas	3
3 im 1n	2
31 Hembras y 4 Machos	1
33 Machos, 5 Hembras ovígeras, 30 Hembras	1
34 H, 22 M	1
3O	11
3aq, 33w	1
3f + 5m	1
3m 13f	6
3m 3f 1n	1
3m ell 14n	1
3m, 5w	1
3m,1u	1
3w, 1prepupa	1
4 F, 1 M	1
4 dealate queen, 2 worker	1
4 hembras y 6 machos	1
4 machos y 15 hembras	1
40	19
43 Machos	1
435J	1
4a 1n	1
4w(1), 1w(2)	11
4w, 56l	1
5 Hembras y 12 Machos	2
5 hembras, 17 machos	2
5 indeterminados, 2 hembras, 2 machos.	1
5 macropterous males, 6 macropterous females	2
51w, 14p, 15l	1
54 larvas	1
58m	1
59 hembras, 41 machos	1
5H, 2M	6
6 HEMBRAS	6
6 Hembras y 22 Machos	1
6 MACHOS 14 HEMBRAS	2
6 Machos, 3 Hembras	1
6 hembras y 2 machos	2
6 machos, 13 fêmeas	2
64M, 65H	1
68 hembras, 9 machos	1
69 H, 35 M, 5 I	1
6H, 6M, 117J	1
6M 12H	3
6M+4F	1
7M	25
7m 6f	24
8 Indeterminados	2
8 female, 9 male	1
8 males, 7 females	2
80 H, 41 M, 9 I	1
8m 45f	1
9 indeterminado	1
96m	2
97 H, 1 M	1
>20 larver (2 hanner	1
>30w, 1dq	2
Esporofito y Gametofito	1
F + M	798
F; SV 30.6; C&S	3
F; SV 38.0; C&S	2
F; juv, SV 23.9; C&S	1
Female, 3, Male	1
Females, 10; Male	1
Females, 6; Males	37
J	430
Lichenes Selecti Exsiccati Fasc. III(50-75)	2
M; SV 77.8; C&S	1
M; Skel, skull, shell	151
Macho; Hembra	14
Q ergatoid	6
SV 183; C&S	1
TN, DN	1
UNKNOWN 2N	2
Undetermined	5936
Worker; Male	52
adult unsexed	104914
adult worker, dealate queen	8
adult worker, eggs	1
age 68 days	1
alate queen with homopteran in mandibles	1
both male & female	15
brood	29
ca. 20 im	3
desconocido	66
female , multiple	1
female/male (on label)	2
female: 1 | male: 15	3
female: 2 | male: 1	107
female: 4 | male: 3	18
female: 6 | male: 7	4
femella | mascle | desconegut	14
hembras (7)	1
juv; skel,shell,skull	1
larvae, stage 39, SV 22.5 TL 54.9; C&S	1
larvae, stage 45, SV 13.3, TL 22.5; C&S	1
machos (3), hembras (4)	1
male 10|female 55	1
male 11|female 76	1
male 149|female 50	1
male 1|female 39	1
male 22|female 12	1
male 24|female 16	1
male 2|female 3|unknown 8	1
male 80|female 179	1
male 82|female 38	1
male/female (on label)	4
males: 4, females:7	1
middle right leg of mounted worker	3
queen	3993
right hind leg of dealate Queen	5
shell	100
teneral:1; adult male:25; adult female:20	1
undetergent:1	22
unknown 4|unknown 4	1
01 fêmea com óvulos maduros, 1	3
05 F; 01 M; 06 total	7
1 Sub-females	1
1 dealate queen, 16 workers	3
1 female: left legs	1
1 stk	1
102 hembras	1
106	1
10F, 5M	1
10M 9H	2
11 machos, 11 hembras	1
11 male; 9 female	3
12 females; 2 males	1
12 male; 8 female	3
120 H	1
13 hembras, 4 machos	2
14 MACHOS 7 HEMBRAS	2
144	1
15 Hembras y 14 Machos	2
15 male; 5 female	1
16 hembras, 34 machos	1
16 machos y 4 hembras	1
16 male; 4 female	2
16M 5H 12O	1
17 larvas	1
17 male; 3 female	1
17m 15f	1
18 H, 7 M, 10 I	1
1H 3O	1
1aQ PPND	1
1aQ, 1ma, 1mi	1
1aQ,1w	5
1aq, 1m	10
1dQ, 15w	4
1m 4n IV	1
1m, 1m (head detached)	1
1m, 3f	3
1m, w	1
1u,2m	13
1w (ND extraction of voucher); +1 w extra	1
1w, 5l	2
1w1	1
2 M	38
2 Machos y 2 Sin determinar	1
2 Males, 1 Immature	2
2 dealate queens, 30 workers	1
2 hembras, 5 adultos	1
20 H, 15 M	1
20 hembras, 20 machos	4
20m,20f	1
22 tritoninfas	1
23m,7f	2
25 female, 7 male	1
255 male	1
26 hembras, 4 machos	1
28 H, 13 M	2
28 Hembras y 23 Machos	1
28 females	1
2H, 8M	2
2M + 1F	1
2M 8H	3
2m 1f macr	8
2w, 1d1	1
2w, 2p destructive	1
3 Hembras y 2 Machos	46
3 Machos, 3 Hembras ovígeras, 7 Hembras	1
3 Males	2
3 Males, Female	2
3 dealate queens, 31 workers	1
3 female1 male	1
3 hembras y 19 machos	1
3 hembras, 3 machos, 10 Indiferenciados	1
3 males, 9 females	4
30 hembras, 30 machos	3
31 males, 6 females	1
31H, 26M	1
36m 34f	1
38 hembras, 27 machos	1
3M 7H 3O	1
3Males/1Female	2
3Q apterous	1
3m,12f	1
4 brachypterous males, 4 brachypterous females	2
4 dealate queens, 56 workers	1
4 male 6 female	2
40 females; 3 males	1
40 hembras, 40 machos	3
401 hembras	1
41	7
41m 36f	1
44 H, 53 M	1
4M 3H 2O	1
4M 9O	1
4M, 2H	2
5 dealate queens, 33 workers	1
5 females; 1 male	7
5 fêmeas, 4 machos	1
5 hembras y 8 machos	1
5 hembras, 3 machos	63
5 machos y 6 hembras	1
50 hembras, 50 machos	9
50w, 5l	1
52 H, 9 M	1
52 hembras	5
59w, brood	1
6 MACHOS 4 HEMBRAS	8
6 females; 5 males	1
6 im 12n	1
6 male, 6 female	3
6 males, 4 females	2
60 H, 17 M	1
60 Hembras y 23 Machos	1
65 Hembras	1
67 female	2
6F, 8M	2
6m	301
6m 11f	10
7 male, 5 female	1
76 hembras	1
79m	4
8w, 8p	1
>3aQ, >5m, >10w	2
>5w, 13m	1
Alate	4
C&S;  + skin	3
Charlwood, D.	1
F, U	3
F; SV 15.9; C&S;  + skin	1
F; SV 29.5; C&S	1
F; SV 39.8; C&S	1
F; skin, Skel	1
Female (male on label)	1
Female?	190
Females, 2; Male	122
HEMBRAS 4, MACHOS 0	4
HEMBRAS 6, MACHOS 4	2
Lichenes Bohemoslovakiae 121-130	10
Lichenes Slovakia Exsicatti Fasc. III (51-75)	22
M (info from tissue tube)	1
M by call [?]	1
M; SV 17.7; C&S	1
M; SV 25.0; C&S	4
M; Skel	1
Male flowers	2
Mandible only, no teeth	1
Mâle : les deux spécimens	1
O? Jov.	1
Tuberculate Male	4
Unknown; Unknown	3
adult female - worker	36341
adult female:1; adult male:1; adult:6	1
adult male:20; undetergent:11	1
female: 2 | male: 2	58
female: 25 | male: 9	1
female: 4 | male: 4	6
female: 6 | male: 8	2
larvae, young	1
m,f	62
major, minor worker, male, brood, seeds	1
male 10|female 13|unknown 1	1
male 10|female 18	2
male 10|female 186	1
male 31|female	1
male 38|female 14	1
male 68|female 84	1
male 69|female 65	1
male | unknown	6
male(s) & female(s)	81
male: 3 | female: 7	1
male; Female; Female;;	2
male; female; female; male;;	1
many w, brood, myrmecophilids	1
neuter	1
partially decomposed queen	1
shell fragments	1
stage 37 larvae	2
undetergent:2	5
unknown 2|unknown 1	9
unknown 2|unknown 10	1
worker, ergatogyne	2
young, SV 17.7; C&S	1
+20w, 1q	1
+left hemipenis	1
01 F; 01 M; 05 total	2
02 machos, 01 fêmea	4
07 F; 06 M; 13 total	1
1 Female, 15 Immatures	1
1 MACHOS 1 HEMBRA	1
1 Male, 1 Female, 2 Immatures	3
1 Male, 4 Females, 1 Sub-adult Male	1
1 Male/ 1 Female	2
1 brachypterous female	2
1 female; 44 males	1
1 hembra, 583 ND	1
1 males, 6 females	1
1 spec.	1
10m 4f	6
11 female, 1 male	2
11 hembras, 12 machos	2
111u	2
12 MACHOS 4 HEMBRAS	2
135 hembras, 17 machos	1
14 Hembras, 1 Macho	1
145	1
15m,5f	2
16 hembras, 20 machos	1
16 male; 12 female	1
16 males, 11 females	1
17m 36f	1
17m 82f1nV	1
18 H, 8 M	1
19 H, 5 M	1
19 Hembras y 4 Machos	1
19 undetermined	281
197m 145f	1
1M+1F	31
1Q, 5w	10
1eQ, 2w	5
1s, >10w	1
1w, 1m (non-destructive extraction)	1
1w.1m.	5
2 Femeninos, el resto sin información	2
2 Hembras y 13 Machos	4
2 Hembras y 8 Machos	12
2 machos, 2 fêmeas (1 macho, 1 n, 1l retidos no RML)	1
2 male 3 female	15
2 males, 2 females, 2 males pharate adult, 2 females pharate adult	1
2 males, 72 females	1
2 proto e 1 tritoninfa	1
2-3 hanner, 1 hunn	2
20 Hembras y 11 Machos	2
200w, 30p	1
20m 25f	1
20w, 5p	1
21 hembras, 22 machos	2
215 undetermined	3
22 Hembras y 31 Machos	1
23 Hembras y 18 Machos	2
25m 19f	1
26m 7f	1
26m,1f	1
28H 1O	1
2M 1H 2J	1
2M 4H 2O 4J	1
2MACHO;6HEMBRA	1
2f 4n	1
2m 3f	184
2p	8
3 Males, 12 Females, 1 Sub-Female, 3 Immature	1
3 fêmeas	28
3 hembras, 21 machos, 2 Indiferenciados	1
3 im 5n	1
3 machos y 5 hembras	4
31 Hembras y 59 Machos	1
32 H, 19 M	1
35 H, 4 M, 46 I	1
36 hembras, 17 machos	1
38 male39 female	1
387 hembras, 403 machos	1
39m 32f	1
3M 1H 1O 1J	1
3Q	3
3aQ (1Q gaster detached)	1
3aQ, 2w	1
3m 17f	2
4 MACHOS 1 HEMBRAS	1
4 juveniles J3	1
4 males, 5 juveniles	1
40 H	1
400 undetermined	1
405 tritoninfas	1
42	6
42 hembras, 9 machos	1
43 tritoninfas	1
46 H, 41 M	1
46m 89f	1
4MACHO;4HEMBRA	1
4m, 1f	1
4w (missing middle left leg)	1
5 eks.	8
50 H, 24 M	1
50 sex not recorded	2
50w, 5m	1
5H, 6M	5
5M 2H	10
6 Hembras	75
6 female	61
6 machos, 8 fêmeas, 16 trito, 18 deuto e 7 protoninfas	1
65m,44f	1
6m,10f	3
6n	16
7 hembras, 13 machos	2
7 male11 female	1
7m + 3f	1
7m,4f	4
8 Males, 5 Females	3
8 hembras, 9 machos	6
8 males, 27 females	1
80	2
9 male8 female	2
95 hembras, 30 machos	1
96 male; 38 female	1
>20l	9
>5 hanner og 2 par	1
Boreali-Americani 41-60	6
C&S + guts	8
Cryptogram Germany Fasc. 13	1
Decades of North America Lichens 281-300	21
Dioco	7
F(?)	2
F, TN, PN, DN	1
F; , ser-sec skull	2
F; SV 20.3; C&S	3
F; SV 25.8; C&S	1
F; SV 43.4; C&S	1
F; SV 55.0; skel	1
F; SV 64.0; C&S;  + skull	2
Female; Female; intersex	1
Females, 20; Males 9; Unknown	1
Females, 22; Males	2
Flechten Europas	2
HEMBRAS 6, MACHOS 5	1
L	187
Lich. Bohemoslovakiae Fasc. VII, Dec. 19 (181-190)	10
Lichenes Sueciae Exciccati Fasc. V (issued 1825)	30
Lichenes de Portugal Fasc. III (281-300)	20
M [?]	3
M; SV 21.3; C&S	1
M; SV 26.8; C&S	1
Macho (el mismo que en CSIN002/A009-019)	1
Macho.	6
Male; Male; female	3
Male; unknown	3
Males	1147
Several Mature Males	2
Unfert. eggs	1
aberrant male	1
adult female:1; adult male:1; adult:10	5
adult female:1; adult male:6; undetergent:1	1
adult male:14; undetergent:2	1
adult male:4; adult female:2; adult:1	1
alate queen, male, worker	24
female , male , male	8
female: 2 | male: 3	26
female: 22 | male: 23	1
female: 29 | male: 40	1
female: 4 | male: 5	8
female: 5 | male: 40	2
female: 6 | male: 9	1
femella | mascle | indeterminable	3
head only	1
juv, SV 24.9; C&S	1
larvae, stage 42, SV 44.3; C&S	1
machos (3), hembras (8)	1
male 126|female 8	1
male 17|female 1	3
male 5|male 2|female 1	1
male 6|female 1|unknown 2	1
male: 500	2
male; male; female; female; female	98
male; male; female; female; female;;	7
males 5; females 7	1
males: 5, females:0	25
many w, 4dQ, 1aQ, brood	1
original data label specified sex as male	2
queen and male	8
queen petiole	1
right hind and middle leg of mounted worker	1
right hind leg of dealate queen	3
undetergent:3	1
unknown	1228816
unknown 2|unknown 2	6
workers, males, queens	1
"3 Males, 5 Females"	1
00 F; 13 M; 13 total	8
00 M; 00 F; 08 total	5
01 F; 00 M; 03 total	7
01 M; 03 F; 04 total	1
05 machos, 03 fêmeas, 01 juven	1
1 leg	2
1 macho, 2 fêmeas, 2 jovens	1
10 H, 17 M, 17 I	1
10 machos, 16 fêmeas, 05 juven	1
100 H, 1 M	1
1069 indivíduos	1
108	1
10m 12f	6
11 hembras y 3 machos	2
11 indivíduos	2
12 hembras, 14 machos	2
126 hembras	1
12H, 1M	1
12M 3H 3O	1
12ma, 22mi, brood	1
13 F; 12 M; 25 total	1
142 undetermined	1
14m + 8f	1
15 hembras, 26 machos	1
173 undetermined	5
17m 19f	3
186H, 76 M	1
1dq, 55w	1
1m (2w hosts)	1
1m 2f-	1
1m 3f 6n	3
1nV	3
1w (disarticulated)	1
1w (missing gaster + legs)	1
1w (non destructive extraction)	1
1w major, 1w minor, 2w	2
1w, 1p	14
1æg parasi	1
2 Females	5
2 HEMBRAS 4 JUVENILES	1
2 MACHOS 1 HEMBRA 2 JUVEN	1
2 Machos 1 Hembra	1
2 Ovigerous Females; 1 Male	1
2 female, 2 male	3
2 machos, 4 hembras	6
2 males, 28 females	1
20H, 22M	1
22 workers	2
22w, brood	8
23 H, 5 M, 3 I	1
24 males, 4 females	1
242m	2
25 H	1
250 undetermined	9
26 Males, 2 Females, 3 Immatures	1
27 Hembras y 4 Machos	1
28m 17f	1
2Females 2Males	3
2f,2m	4
2m 1f micr	2
2m, 21w, brood	1
2q	1
3 Males, 7 Females	1
3 fêmeas, 1 macho	2
3 hanner	7
3 males	113
3 males,3 females	1
30 males	1
33m,39f	1
3N FEMALE	20
3m 2f apt	1
3w, 2mp	1
43	7
48m 171f?	1
4M 1H 1J	1
4Q, 3w	2
4w, 3m	2
5 H, 16 M	1
5 Hembras, 9 Machos	1
5 im	15
5 indeterminados	4
5 male7 female	2
53m 72f 5n	1
54 undetermined	30
58 males	1
5m 3f 4n	1
6 hembras, 19 machos	1
6 im 1n	1
62 H, 28 M	1
6H, 13M, 11J	1
6f + 5m	1
6m 15f	1
6m,31f	2
7 FEMALE,	1
7 female, 7 male	1
7 hembras y 4 machos	1
7 male 1 female	2
70 H, 6 M, 19 I	1
75 hembras, 55 machos	1
79 H, 6 M, 9 I	1
7Females/1Male	1
81	3
84m nyklæk	1
85 undetermined	8
8H, 4M	4
9 æg	1
92 Hembras y 1 Macho	1
93 sex not recorded	1
9M 14H	1
9w, larvae	1
>5w major, >5w minor, >10l	1
Amplexus	1
F (by dissection)	18
F imat.	2
F; SV 121.5; skel	1
F; SV 70.1; C&S	1
F; hatchling	6
F; skin, Skel, TL 1970 , T 300 , karyotyped	1
Female: 3; undetermined; Male: 9	1
Female; Male; Female;;	1
HEMBRAS 140, MACHOS 43	1
HEMBRAS 2, MACHOS 0	4
HEMBRAS 69, MACHOS 3	1
HEMBRAS 98, MACHOS 21	1
Lichenes Bohemoslovakiae Exs. 281-290	9
Lichenes Bohemoslovakiae Exs. 71-80	9
M	1696755
M Yg,	1
M+juv.F+juv.	3
M; C&S;  + skull	1
M; SV 29; C&S	1
M; SV 30.4; C&S	1
M; SV 52.3; skel	1
M; SV 53.5; C&S	1
M; SV 66.3; C&S	6
MALE, not FEMALE 1 female	1
Male, female	1
Male: 1; undetermined; Female: 7	1
Males Have Tubercles	2
Nymphe	1
Plants of Finland	1
Queen, major worker	1
SV 197; C&S	1
Stage 62, from batch of KU 206510	2
adult female:2; adult male:4; adult:6	1
adult male:1; adult female:1; adult:60	1
adult male:3; undetergent:1	11
female body shape	2
female: 2 | male: 4	15
female: 21 | male: 5	1
female: 4 | male: 6	5
female; male; Unknown	2
larva/juvenile	9667
larvae, stage 35, SV 16.0 TL 38.8; C&S	1
m14m	2
machos (11), hembras (13)	1
male 11, female	1
male 17|female 2	3
male 36|female 50	1
male 37|female 6	1
male 5|female 1	577
male: 30 | female: 5	1
meta-young, stage 66; C&S	1
presumably male	3
teneral:30; adult female:1; adult male:1	1
underterminated	5396
undetergent:4	1
worker/alate/brood	75
workers, brood, seeds	1
1 Female, 1 Sub-Female, 1 Immature	1
1 Hembra, 5 No identificados	1
1 Male, 3 Immatures	1
1 Males, 4 Females	1
1 dealate queen, 6 workers	7
1 fêmea, 2 tritoninfas, 3 deutoninfas, 9 proto	1
1 hembra y 3 indeterminados	1
1 macho, 1 hembras, 2 indeterminados	1
1 subadulto fêmea	2
10 Machos, 39 Hembras ovígeras, 5 Hembras	1
10 hembras, 6 machos	9
10 male, 6 female	1
101 hembras, 49 machos	1
101m 83f	1
107 undetermined	9
10m 8f	11
10m,2f	6
11 H, 14 M	1
11 male, 5 female	2
12 females; 5 males	1
12u	204
12u,1m	1
13f + 6m	1
13m 10f	2
15M 87H	1
15m 23f	1
16 male, 0 female	1
16M 8H 14O	1
17 Hembras y 20 Machos	1
18 Hembras y 30 Machos	1
19 Adults, 4 Immatures	1
19 Hembras y 17 Machos	1
19 hembras	32
1H, 1J	1
1M 1H 1O 1J	1
1M 2H 1O	9
1M 6H 2O 1J	1
1M+5F	2
1Q, 9w	5
1aQ (missing head), 1w	1
1dQ, 1w (w missing gaster)	1
1dQ, many w, brood	1
1dq, 89w, brood	1
1m 1f br. 2m 1f macr.	1
1n død	1
1q, 5w	1
1w (missing metasoma)	1
1w NDPP	9
1w, 2aQ	1
2 Females, 40 Immatures	1
2 Femeninos, 8 Masculinos, el resto sin informació	1
2 Hembras, 3 Machos	2
2 hembras, 5 machos	51
20H	1
20w, 10p	1
229 indivíduos	1
23m,22f	1
25 male; 30 female	1
252w, brood	1
27 H, 11M	1
27m 23f?	1
28 Hembras y 6 Machos	1
2Q, 2w, 1m	1
2aQ, 10w, 15p	1
2m 4f macr	3
2m 7f	29
2m,1f	1016
2ma, 22mi	1
2stk	1
3 M (125,0-174,2 mm LE), 3 H (132,8-163,3 mm LE)	1
3 Males, 1 Sub-male, 1 Sub-female	1
3 females; 9 males	3
30 H, 4 M, 5 I	1
32 Males, 3 Females, 1 Immature	1
32m 30f 1n	1
37 Hembras y 37 Machos	1
380 H, 111 M, 77 I	1
39 females; 4 males	1
3H, 13M	1
3M 1H 1O 5J	1
4 H. 1 M	1
4 Hembras y 4 Machos	31
4 Machos, 7 hembras	1
4 males, 1 females	12
40 hembras y 33 machos	1
40f	6
41 H, 8 M	1
43 H, 11 M	1
44	4
44 H, 7 M	2
45 H, 4 M	1
45 female, 28 male	1
47 machos	2
4H 1O	2
4aQ, 5m	1
4females / 2males	1
5 ninfas	6
50 hembras y 12 machos	1
50u	4
53 female	1
55 hembras, 21 machos	1
56 hembras, 37 machos	1
57 H, 23 M, 1 I	1
5m 12f 5n	1
5m 6f n	1
60w, 40p, 5l	1
6M 3H 5O	1
6w major	1
7 machos, 6 hembras	3
7 males, 27 females + 2n	1
77 H, 122 M, 1 I	1
79H, 67M	1
7m,8f	3
7w, 1m	2
8 hembras y 6 machos	1
8 im 15n	1
8 machos, 3 hembras	1
8 male3 female	2
80 machos, 8 fêmeas	1
82	1
86 H	1
8w, 4wp	1
9 H, 15 M	1
9 H, 7 M, 4 I	1
9 hembras, 2 machos	10
9 hembras, 4 machos, 16 Indiferenciados	1
90w, brood	1
9f + 1m	1
9m 13f	3
>10w, 16m	1
>5w major, >10w minor	2
?M	3
F; SV 38.6; C&S	3
F; with 26 + 11 eggs; TL 1735, T 230	1
Females, 5; Male	2
Females, 9; Males, 2; Unknown	2
HEMBRAS 2, MACHOS 1	2
HEMBRAS 4, MACHOS 3	1
HEMBRAS 6, MACHOS 7	1
HEMBRAS 73, MACHOS 23	1
M+juv.M+juv.F	11
M; SV 17.8; C&S  + skin	1
M; SV 62.6; C&S	1
M; SV 63.0; skel	1
M; TL 2074 + 280	1
M; skull, skin	2
Males Are Tuberculate	2
Mâle : d'après le cat. Barry, p. 99	3
